# DUREE_SEC:5175446400.0|PAS:1000.0000|INTERVALLE:1000000.00
Soleil_X,Soleil_Y,Soleil_VX,Soleil_VY,Mercure_X,Mercure_Y,Mercure_VX,Mercure_VY,Venus_X,Venus_Y,Venus_VX,Venus_VY,Terre_X,Terre_Y,Terre_VX,Terre_VY,Mars_X,Mars_Y,Mars_VX,Mars_VY,Jupiter_X,Jupiter_Y,Jupiter_VX,Jupiter_VY,Saturne_X,Saturne_Y,Saturne_VX,Saturne_VY,Uranus_X,Uranus_Y,Uranus_VX,Uranus_VY,Neptune_X,Neptune_Y,Neptune_VX,Neptune_VY
2105999344.682184,41168980570.39315,-14.005060855651621,21.860645402697475,58757488229.86131,52998313301.58751,-9907.282076188054,46359.69249723131,-60215054731.75335,129530904778.70854,-28644.8199137186,-20183.68889714215,-127804636592.05676,-32694071020.762917,14714.00955005959,-25897.616519333427,-148510702929.28757,-127114330321.6313,18020.454778347703,-16248.320212910337,-258930275747.6691,-692448059508.64,12295.012187054042,-4361.311787189515,-846100636938.1401,-1139001549803.1833,7785.110889221147,-5486.659573887722,2741592502666.081,-809821881065.8303,2022.007353968855,6505.672721512622,-4403388637181.662,326915235072.10956,-355.2584881317248,-5484.091397989996
2091940767.8176887,41190741870.797165,-14.112740560746277,21.660956118674378,31517694230.415127,90339363573.06815,-41547.345584456576,23838.80147187195,-85117662902.92899,105099781679.03136,-20723.692723944485,-28250.133304558723,-110613139641.18124,-56956324773.613304,19554.70666561776,-22465.920337003874,-129658224582.1157,-142363299921.15176,19647.91771157147,-14220.754767478618,-246599171824.00385,-696706055916.6915,12366.617103845496,-4154.48079010733,-838297149783.6989,-1144462581508.057,7821.807762527647,-5435.363274856323,2743606796800.6465,-803313821505.36,2006.5790519688499,6510.440293353613,-4403740492560.634,321430923340.5204,-348.4521785352035,-5484.5306465561225
2077772512.891945,41212299746.719376,-14.224372532623507,21.45300312613507,-15139204466.342993,94786041096.81221,-46101.09717124387,-15840.317724096161,-100940636951.4598,74014802964.7083,-10644.781952367577,-33374.431340540854,-88954431772.49458,-77328685834.94403,23618.817333249597,-18143.72825479153,-109290957931.00397,-155502215545.9733,21047.20249621387,-12032.375272766785,-234198201948.38968,-700756630356.1946,12434.74082476503,-3946.477604869798,-830457133011.9243,-1149872195576.2522,7858.1698395344965,-5383.824645962223,2745605657057.7793,-796801012695.62,1991.1396132851887,6515.171215680971,-4404085541357.193,315946176616.36755,-341.6453244656956,-5484.961383003991
2063491369.0894294,41233643388.038895,-14.337805342852164,21.231626795930715,-49488600938.07659,61862141651.62443,-17997.391956312586,-45974.482974767656,-106036662015.55475,39514018013.72084,541.9059765220185,-35021.6849794245,-63688406803.89571,-93003927986.74222,26745.47482934973,-13102.926099058708,-87645092693.17593,-166383030825.09854,22202.766318067286,-9708.984619523351,-221730856950.75153,-704598639957.3242,12499.364246378938,-3737.360921590049,-822580922269.4142,-1155230150715.7495,7894.195422410008,-5332.045764446023,2747589072343.287,-790283491299.1969,1975.689122861523,6519.865462381311,-4404423783031.941,310461003412.1101,-334.83793621484057,-5485.383606655864
2049098416.7572358,41254757254.299484,-14.446617339698724,20.993208482177167,-46462228808.96256,14108083470.99948,23627.61176572831,-43274.82227431993,-99876320950.46454,5192020185.800812,11670.31617834413,-33020.04085947232,-35817588791.09238,-103361530493.80736,28811.22662641616,-7543.781907269306,-64970896365.18162,-174884248411.46768,23102.019108450302,-7277.821024366982,-209200646269.4853,-708231000697.8386,12560.469256125096,-3527.189742541265,-814668854892.3004,-1160536207716.465,7929.88282990733,-5280.0287169891135,2749557031647.9067,-783761294004.6893,1960.2276656569247,6524.523007550335,-4404755217054.976,304975412240.87115,-328.0300240791523,-5485.797316854734
2034602474.7420495,41275624600.14439,-14.542528465662162,20.739352183447487,-8337661961.223573,-14179622700.101597,47572.10443097162,-9929.891723008966,-83103504224.69424,-25375488574.05062,21580.617123889944,-27578.785449256688,-6447160578.137573,-107992118617.10489,29734.876230511432,-1686.903477116621,-41529700269.08431,-180912182436.9629,23735.439229411033,-4767.210488096927,-196611096957.92157,-711652687707.4019,12618.038737358253,-3316.023366919869,-806721269889.7294,-1165790129459.8738,7965.23039720295,-5227.775600069847,2751509524047.3315,-777234457526.4938,1944.7553266295176,6529.143825498421,-4405079842908.478,299489411616.4258,-321.22159835717713,-5486.202512962981
2020019466.9124923,41296232928.83184,-14.62029183199969,20.476421114606016,37274383940.51721,-4010787889.621455,38193.30780787379,28699.190058304153,-57467784864.75993,-49005063471.69895,29240.777889183744,-19266.156822648903,23259003840.375256,-106713442884.22337,29480.608498879028,4235.582461595666,-17590789827.033432,-184401869441.0652,24096.6494955107,-2206.2127391348113,-183965752686.95322,-714862735557.3007,12672.056571821555,-3103.921375991975,-798738507927.5768,-1170991680928.8555,8000.236475655659,-5175.288519998337,2753446538702.207,-770703018604.576,1929.2721907281787,6533.727890768733,-4405397660084.012,294003010053.1768,-314.4126693456923,-5486.599194364544
2005368139.2476368,41316576812.17334,-14.679413774571346,20.211525783894185,59685275123.238205,36328323246.45125,4157.886917406906,47199.94199053053,-25641036626.348053,-63237407535.54979,33854.41905723834,-8949.352519936434,52124523767.20917,-99577298912.0286,28059.286139783213,9989.267116595784,6571761306.824226,-185317625462.27054,24182.453267918587,375.731224134741,-171268172745.77335,-717860238533.1991,12722.507641727101,-2890.9436136866043,-790720911312.23,-1176140629217.411,8034.899432895089,-5122.569592644291,2755368064858.151,-764167014004.2445,1913.7783429094475,6538.27517814949,-4405708668083.239,288516216066.1268,-307.6032473409158,-5486.987360468234
1990665982.9768584,41336657073.861496,-14.722545386910987,19.949818362758684,44718170704.54298,79923055554.45107,-32459.040609776373,34897.456744668176,9062073120.835938,-66592950271.09467,34943.51691878235,2296.6975439270805,79007063211.21109,-86867157960.63295,25527.88874306462,15346.737536227216,30682272891.329613,-183653253969.1368,23992.82982582166,2949.1442700980274,-158521931039.42792,-720644350887.1875,12769.377833898523,-2677.1501654767803,-782668823974.2096,-1181236743540.1313,8069.217653080836,-5069.620943346202,2757274091845.7236,-757626480515.8885,1898.2738681586707,6542.785662671371,-4406012866417.701,283029038170.8583,-300.7933426427093,-5487.367010708757
1975927079.9265037,41356478346.22092,-14.753562357773099,19.693703512810572,1763002001.9398346,97997060362.05719,-48423.10671796313,-1212.6478925122403,43030009775.90969,-58724600002.991295,32397.401047361687,13301.888478434263,102843407162.30986,-69086655707.20633,21987.136239357937,20096.522867781245,54466614808.0815,-179431913374.76337,23530.88943236001,5484.848829134505,-145730615081.97296,-723214287068.949,12812.654044318419,-2462.6013375406997,-774582591451.5328,-1186279795241.7178,8103.189537089906,-5016.444706992077,2759164609080.5103,-751081454954.7537,1882.758851501958,6547.259319603704,-4406310254610.654,277541484883.50726,-293.982965557659,-5487.738144546267
1961161807.3213835,41376046233.318535,-14.775627515469221,19.442794164871582,-40755697220.62273,77150096743.77357,-31095.23377747494,-38145.00063684696,72730262741.97536,-40452230654.86963,26483.225482271788,22922.80588217874,122691298446.94484,-46939443750.510345,17577.411839555043,24051.36804033589,77655300162.12692,-172705653524.7923,22802.79204201571,7954.293028479918,-132897824984.48267,-725569321935.8179,12852.324184145615,-2247.357635570508,-766462560872.905,-1191269557806.587,8136.813502696645,-4963.043028163726,2761039606063.14,-744531974160.6989,1867.2333780245428,6551.696124449155,-4406600832194.854,272053564720.73538,-287.1721264021086,-5488.1007614659275
1946378667.6547487,41395365118.74192,-14.78905933818079,19.195528605020172,-52491199487.76189,30782519654.884552,9250.07892676417,-48546.73400798245,95075992982.81102,-13675969959.497316,17817.245266852748,30161.146094713073,137766420804.19498,-21301234799.34067,12473.167199881424,27055.52396902433,99986481586.93494,-163554632465.18866,21817.635902230413,10329.86273923326,-120027172436.21577,-727708790942.6398,12888.377187056627,-2031.4797461674257,-758309080940.7463,-1196205806868.71,8170.087984700662,-4909.418061462322,2762899072379.3506,-737978074997.9702,1851.6975328894177,6556.096052923644,-4406884598713.398,266565286199.70898,-280.3608355064693,-5488.454860976157
1931587312.6671014,41414438743.000565,-14.79168003563754,18.952768670780067,-24674552208.28181,-7935393641.257454,42598.50696519556,-24004.79331251712,107745603282.48273,18822108586.630928,7300.25917669528,34266.59420939487,147473126635.6154,6814834161.656633,6876.049753718596,28990.777557278707,121208822394.802,-152086031296.22537,20587.318692387165,12585.172574851727,-107122279678.82191,-729632090315.3265,12920.80301536922,-1815.028522938638,-750122501914.206,-1201088320221.898,8203.011434796586,-4855.571972071135,2764742997700.111,-731419794354.9989,1836.1514013272329,6560.45908093151,-4407161553718.76,261076657838.07474,-273.5491032168991,-5488.800442604415
1916799166.665355,41433273670.28874,-14.782887068661129,18.719060832185313,22160287717.946804,-11937942381.122581,45250.30541151043,16136.727382285824,109422580820.38979,53667019451.408966,-3975.8770671832604,34813.8808420522,151427757359.94403,36298137144.97154,1006.9983341457166,29780.987115200467,141084215380.14236,-138432689346.55734,19126.372069011974,14695.334380360937,-94186778476.12817,-731338677212.468,12949.59266241623,-1598.064975826847,-741903175592.4685,-1205916877830.6506,8235.58232114187,-4801.50693621756,2766571371781.6147,-724857169144.2249,1820.5950686010578,6564.785184560038,-4407431696775.64,255587688153.94434,-266.7369398917321,-5489.137505894172
1902024153.2415555,41451881563.23393,-14.76634916354561,18.499338954125697,55614445637.51264,20079075499.641476,17884.76815306456,43948.27117616417,99931328637.6863,87240715564.50836,-14841.003569392724,31746.33142118049,149473645795.67245,65984230917.23511,-4902.433183316481,29395.011784419654,159390324280.06516,-122751481945.79785,17451.77311282232,16637.203423941744,-81224309083.51147,-732828069875.3214,12974.73815160044,-1380.6502574319202,-733651455298.4756,-1210691261841.24,8267.799128018725,-4747.225141224154,2768384184465.3516,-718290236301.902,1805.0286199780962,6569.0743400907495,-4407695027458.184,250098385665.87762,-259.92435589781434,-5489.466050404689
1887266858.2412786,41470277723.78485,-14.748653960820983,18.295612618814026,54155687278.83764,66094901411.74669,-20645.202425301683,42761.58418664734,80255295491.46187,116056778814.96788,-24167.320196614783,25381.603529443633,141687222875.87704,94700623125.9442,-10619.119819892529,27847.952218980347,175922926597.14758,-105221463575.09816,15582.736066911415,18389.601334889332,-68238519217.82073,-734099847761.65,12996.232536857338,-1162.8456452228086,-725367695862.8856,-1215411256592.8071,8299.660355700442,-4692.728785512106,2770181425678.0327,-711719032787.9044,1789.4521407129773,6573.326524012332,-4407951545350.949,244608758892.8674,-253.11136160846743,-5489.786075710848
1872524865.08581,41488477547.9817,-14.736845542217045,18.1060397156961,18688022150.247517,95962575735.83244,-46269.64066147616,13246.86474820614,52435547501.807594,137121604025.82414,-30985.80044856998,16379.173272286715,128375044597.7021,121312883578.33134,-15917.437098638831,25200.587516098723,190498039586.25586,-86041799900.62769,13540.487552016306,19933.515248784184,-55233063026.10282,-735153651662.2517,13014.06990392033,-944.7125252098143,-717052253608.1741,-1220076648628.4973,8331.164520241247,-4638.020078661357,2771963085431.6455,-705143595585.5012,1773.8657160317566,6577.541713038546,-4408201250048.5205,239118816354.3244,-246.29796739993242,-5490.097581403131
1857789376.1383715,41506492718.15326,-14.736271410539224,17.92512377521063,-27878476284.644447,88959725677.95053,-41034.52838389976,-26737.85905876632,19360014606.65631,148245122470.36734,-34586.56307427478,5672.747460034497,110061847092.3227,144769297230.4954,-20588.080298985184,21557.036057431647,202953814587.6148,-65429513108.67724,11348.028400178797,21252.271897704246,-42211600053.88063,-735989183801.3741,13028.245369985176,-726.3123752649597,-708705486332.9524,-1224687226706.5564,8362.310153295057,-4583.101241249407,2773729153823.3633,-698563961701.1284,1758.2694311332946,6581.719884133278,-4408444141155.75,233628566570.06042,-239.484183647946,-5490.400567090179
1843048085.117878,41524328079.620346,-14.74822030909173,17.74510822362143,-53168769879.20911,48488715505.48849,-6093.172589620522,-49059.068640427955,-15535263342.052385,148269011076.12216,-34592.97401180656,-5625.806643004284,87470051071.41006,164142331425.2685,-24446.287687887318,17060.742084038382,213152187262.89148,-43617065714.35481,9029.883965461398,22331.68668006185,-29177794213.9286,-736606207919.0483,13038.755083397242,-507.7067456446991,-700327753296.3712,-1229242781811.179,8393.095802157874,-4527.974504532851,2775479621035.572,-691980168164.1263,1742.6633712184232,6585.8610145224,-4408680218288.964,228138018060.26678,-232.67002072872472,-5490.695032402346
1828289971.5161467,41541981079.24718,-14.768997937219511,17.559711364951458,-38474439327.80958,2995945526.98932,33447.17187361695,-36017.55713619918,-48622479350.26756,137188483364.05135,-31001.667080022562,-16341.426042297735,61491480085.83646,178665306596.41513,-27339.139158305316,11888.923366015844,220980273317.78638,-20849807639.741997,6611.845163035544,23160.18806484608,-16135312754.736023,-737004549333.1661,13045.59622465982,-288.9572384980815,-691919415202.3889,-1233743107163.0596,8423.520029935986,-4472.642110279791,2777214477335.8657,-685392252026.4825,1727.047621519055,6589.965081685016,-4408909481074.171,222647179345.49377,-225.8554890233991,-5490.980976992919
1813508987.0386822,41559445157.4147,-14.793188555942889,17.367396059171714,5221556700.855873,-15053836592.109388,48309.64468753488,1876.2911251442235,-76459344068.90256,116154469155.13506,-24183.972130462593,-25358.042096259225,33152362821.11196,187762824863.5913,-29151.644638928905,6245.677389130341,226351501500.6513,2616688811.1398973,4120.702297880769,23728.91741796138,-3087825227.499674,-737184094981.9005,13048.767008038694,-70.12548939905369,-683480834183.9305,-1238187998229.9446,8453.581415587958,-4417.106310807766,2778933713077.104,-678800250362.5818,1711.4222673072675,6594.032063342555,-4409131929147.787,217156058946.62723,-219.04059892082617,-5491.258400537539
1798703456.3894918,41576714140.423904,-14.817898651884294,17.169864795626076,46871387933.27123,5680360850.753329,30145.56747039338,36835.290889991324,-96148089224.74023,87355276051.67068,-14848.172038792363,-31735.29141968705,3572957272.978413,191073737847.95047,-29811.374621538318,354.000061701709,229206477584.27652,26519381593.14225,1583.973492590651,24031.804446071776,9960997547.76199,-737144793448.5927,13048.266681429963,148.72684998258737,-675012373787.0425,-1242577252737.1484,8483.278553922582,-4361.369368906671,2780637318697.416,-672204200268.9683,1695.7873939011224,6598.061937454273,-4409347562156.602,211664665384.86523,-212.2253608197726,-5491.527302734002
1783873020.5429373,41593783632.21956,-14.84314824930204,16.968501572613878,59040234178.99714,50109379355.18331,-7134.69895727988,46850.34371438268,-105638459505.33598,53789495422.46936,-3966.1605444189963,-34807.35010001438,-26076642553.78164,188465713066.51294,-29291.43671641625,-5552.982223778171,229513574792.82855,50590574909.67996,-970.3705650350586,24065.61847861355,23007484515.44211,-736886654967.9176,13044.095525905463,367.53813218205346,-666514398954.97,-1246910670677.9702,8512.610055766025,-4305.433557791519,2782325284720.3047,-665604138864.1151,1680.1430866734827,6602.05468220673,-4409556379756.927,206173007181.69894,-205.40978513253586,-5491.787683300869
1769016613.7918262,41610649725.75983,-14.8700180048301,16.762818316681305,34093668119.38191,88979029389.51347,-39999.941502278176,26254.04576658424,-103942540852.91939,18953573431.538155,7327.996379990294,-34253.20066377908,-54622790428.00902,180040778798.0614,-27611.663053297027,-11241.228806765146,227269247785.23087,74560774407.03001,-3514.184082173817,23829.995563076223,36047965418.350395,-736409751411.6906,13036.254857591775,586.2467331800761,-657987276012.0985,-1251188054324.2515,8541.57454799338,-4249.3011613998015,2783997601754.641,-659000103288.1954,1664.4894310426255,6606.0102760013015,-4409758381617.216,200681092858.89194,-198.59388228553246,-5492.039541973922
1754132251.0222318,41627307025.89488,-14.899012294276135,16.55035110460112,-12155696555.549297,96227424527.73564,-46924.957636723884,-12984.677573185438,-91238453382.21048,-13523236182.059402,17856.90050817614,-30130.622236242292,-80934833855.17313,166131579387.96945,-24837.942323613686,-16485.085694548176,222498068381.7927,98161557397.2943,-6019.425044883704,23327.44153698988,49078771833.5219,-735714216257.5754,13024.747028823556,804.7910677398398,-649431372648.011,-1255409208237.2742,8570.170673281013,-4192.974474700368,2785654260494.7437,-652392130702.8796,1648.8265124490554,6609.928697457289,-4409953567415.579,195188930938.4631,-191.77766271547995,-5492.28287850423
1739218441.643659,41643746874.05537,-14.928309248835554,16.32725206175065,-48434255216.16577,65500350967.14556,-20801.124352459177,-44753.347627937204,-68851753797.7518,-40258019445.340775,26523.35005298743,-22870.13434722269,-103970064927.49782,147288443403.80423,-21079.70543637681,-21076.296185199084,215252482490.4226,121128434359.0709,-8458.433508125281,22563.31145964532,62096238208.2447,-734800244542.8572,13009.575427624719,1023.1096044507611,-640847057901.8302,-1259573939278.8337,8598.397089831098,-4136.455803715377,2787295251720.3696,-645780258291.1002,1633.1544163469985,6613.809925424294,-4410141936840.504,189696529942.6726,-184.96113686606344,-5492.517692659384
1724277353.4380376,41659957033.02823,-14.952370375005403,16.090840531882133,-48372678056.44897,17643248195.249725,20914.281851817144,-44686.95938327056,-39116510804.58199,-58467354507.12208,32425.289696596297,-13229.54421633163,-122815265606.11343,124257741378.09666,-16485.648694855292,-24832.351177971912,205612289771.90167,143203677777.65698,-10804.207717998237,21545.764783753057,75096702895.2669,-733668092802.8027,12990.74447669392,1241.140881304337,-632234702146.7794,-1263682056622.1907,8626.252471226904,-4079.747465345737,2788920566296.761,-639164523256.8236,1617.473228208693,6617.653938987382,-4410323489590.952,184203898394.0051,-178.14431518816724,-5492.743984224949
1709317894.7578142,41675924752.6485,-14.963970545327408,15.843191665394663,-12025778369.769924,-12968245771.772062,46936.60710531817,-12835.32655433802,-5130916900.207433,-66257223816.71312,34949.901089123436,-2214.087335872825,-136723158487.22772,97952367781.12184,-11237.855560257782,-27603.835313940453,193683848622.54156,164139093985.21008,-13030.677108618725,20285.696193302225,88076509186.70683,-732318078993.7916,12968.25963163175,1458.8235204399477,-623594677074.8431,-1267733371762.8716,8653.735506357358,-4022.851787178644,2790530195174.6084,-632544962824.8103,1601.7830335226631,6621.460717470585,-4410498225376.316,178711044815.14914,-171.32720814050586,-5492.9617530047
1694355004.1032596,41691641863.092186,-14.958977158975816,15.59088900008292,34170520505.3896,-5572945605.021398,39886.06685093251,26380.633413500236,29566506901.127502,-62819364540.30546,33836.93851456133,9029.12350815786,-145142274625.46207,69415511796.39218,-5544.552709462509,-29280.454805132933,179599010433.47653,183698713632.04202,-15112.97044476441,18796.641986175917,101032006345.05388,-730750582402.024,12942.127376525337,1676.096242785672,-614927355681.4738,-1271727698529.2168,8680.844899403835,-3965.771107165664,2792124129390.1265,-625921614240.3746,1586.0839177967084,6625.230240447581,-4410666143915.961,173217977728.98056,-164.50982618976266,-5493.170998821576
1679405234.3301914,41707107357.960205,-14.938209379848574,15.340976828761901,58962934514.451515,33374747333.154427,6955.188183129631,46871.04154892126,61365814064.43502,-48513885677.88892,29204.86284580575,19330.967781907068,-147739012741.8465,39779168389.88236,368.210105305903,-29795.49231135165,163513788911.57196,201661376210.79816,-17027.67723497167,17094.661763284344,113959550628.2047,-728966043535.2793,12912.355217042397,1892.8978883257955,-606233112250.1954,-1275664853092.5103,8707.579370119878,-3908.50777321819,2793702360065.045,-619294514769.13,1570.3759665807806,6628.962487744646,-4410827244940.21,167724705658.54312,-157.69217981391898,-5493.371721518437
1664482497.964758,41722326178.62832,-14.905739379384444,15.098038931263876,46622607047.295006,77762540025.82526,-30292.50073988811,36736.51778611807,86960913932.57578,-24830124047.830864,21537.429590857082,27621.813647735722,-144410981351.39236,10219062274.971655,6265.613634155763,-29128.500550304372,145606772184.69833,217823183861.7286,-18753.100392890334,15198.195295788486,126855506308.89241,-726964963991.0789,12878.951677188885,2109.1674417602803,-597512322336.8317,-1279544653976.9263,8733.937654191992,-3851.0641432467783,2795264878406.666,-612663701696.7445,1554.6592654859203,6632.657439425865,-4410981528190.367,162231237127.02716,-150.87427950595358,-5493.563920955822
1649595924.0408092,41737306226.71406,-14.866733764618724,14.863357891928615,4877371217.055791,98361272515.37169,-48344.85803299825,1719.5997372234544,103692265387.68436,5769502820.814896,11632.563932172094,33042.007845590015,-135291076047.73381,-18092189923.74991,11913.480940660613,-27306.11991814605,126077287581.31433,231999799638.27304,-20269.49780486017,13127.894563538606,139716246693.57245,-724747906300.7306,12841.926300712994,2324.8440537419046,-588765362753.5319,-1283366922069.7095,8759.918503253371,-3793.442585561705,2796811675707.9414,-606029212328.7101,1538.9339001770418,6636.31507577869,-4411128993417.751,156737580657.75717,-144.05613577320537,-5493.7475970087635
1634749783.4065528,41752054997.54284,-14.82534954071893,14.63491684048838,-38790394625.9274,80169373454.6421,-33361.7168891555,-36127.23309895697,109821802409.57588,40105885980.44472,519.1788492861788,35030.184665191446,-120742128279.82948,-44031779978.919395,17087.65723966253,-24400.987228653616,105143331392.04893,244028565254.97864,-21559.31047174993,10906.430615258818,152538155142.75967,-722315493755.3411,12801.289651929774,2539.867056357679,-579992611552.9266,-1287131480631.747,8785.52068465828,-3735.64547914767,2798342743347.5146,-599391083990.1161,1523.1999563569068,6639.935377311961,-4411269640384.194,151243744774.17303,-137.23775913426692,-5493.922749565552
1619945698.928718,41766576879.36535,-14.782408470202565,14.409009666178743,-53368939649.72581,34626456887.13647,6220.515247773704,-49043.097739342076,104712190648.51486,74613070430.37819,-10649.316377322792,33380.66121146951,-101342352329.93846,-66571379877.437454,21582.97025224718,-20528.784977145027,83039278061.75993,253770413270.28973,-22607.375008734518,8558.275843616291,165317626091.0776,-719668410217.3947,12757.053314377936,2754.1759771256034,-571194448012.5234,-1290838155308.2751,8810.742981272728,-3677.6752137199246,2799858072789.7344,-592749354025.4379,1507.4575197540523,6643.518324756571,-4411403468862.03,145749737999.8216,-130.41916011707102,-5494.089378527631
1605186342.2803545,41780873264.51683,-14.735363152439085,14.184001528129924,-27978628780.688637,-5767302341.74629,41090.63912822264,-26610.310899204513,88892401855.99843,105707579094.29362,-20713.956332626378,28264.363913969908,-77862195919.2607,-84817983656.42764,25221.403969219664,-15843.5599461358,60013386191.34268,261111549800.05792,-23401.116948390183,6109.462833044509,178051066065.30698,-716807399918.2771,12709.229888420268,2967.7105529803284,-562371252619.2852,-1294486774139.6125,8835.584191289727,-3619.534189751758,2801357655584.6763,-586104059798.3026,1491.7066761024735,6647.063899070031,-4411530478634.154,140255568858.3415,-123.60034925668785,-5494.247483808953
1590477059.5729516,41794945924.998665,-14.682197313061083,13.962154681377983,18580658248.81604,-12625106389.701714,46197.46037456627,13390.62645866372,64003083006.499825,130159449668.85524,-28629.664997911437,20211.30567428129,-51233550362.911766,-98049283739.28369,27859.154208479456,-10531.51240413432,36325122011.492256,265964884527.0537,-23930.72209087922,3587.320295113002,190734894699.86356,-713733267242.3951,12657.832988356162,3180.4107429095675,-553523407054.4338,-1298077167571.927,8860.043127947876,-3561.2248184144573,2802841483368.156,-579455238691.2654,1475.9475111209924,6650.572081457025,-4411650669493.988,134761245873.4516,-116.7813370907409,-5494.397065336799
1575823503.091748,41808799759.21137,-14.624452795106134,13.746777837239886,53923009718.407684,17351315459.677345,20478.82024948314,42822.516323138065,32627240535.33421,145427085800.78854,-33573.23920243712,10056.32814291881,-22512583249.135914,-105742177380.41472,29392.286983971127,-4803.514822104776,12242323629.627605,268271185926.02994,-24189.283066046235,1020.187965093606,203365545748.331,-710446876499.1456,12602.877237021155,3392.216740242334,-544651294178.5088,-1301609168467.7314,8884.118619367475,-3502.749521121779,2804309547861.7046,-572802928105.5322,1460.180110521486,6654.042853395382,-4411764041245.489,129266777568.93486,-109.96213415747518,-5494.538123055332
1561228319.7551763,41822442041.25562,-14.5662163524906,13.538976164477116,55205242040.70769,63366549495.68849,-18054.487836803877,43885.75965100813,-1976699683.4993374,149921543084.57068,-35028.93091190174,-1146.6101036612538,7162295867.152218,-107593285959.93576,29760.782384428378,1113.324537834047,-11961767425.620056,267999941929.01923,-24172.917511989,-1562.8869978455898,215939468088.2288,-706949151680.7058,12544.378258279037,3603.068989220571,-535755298016.4275,-1305082612115.832,8907.809508722994,-3444.11072898214,2805761840872.574,-566147165460.696,1444.404560040818,6657.476196644479,-4411870593702.397,123772172468.62018,-103.14275099866823,-5494.670656928497
1546689767.9780848,41835879602.73,-14.511834016446572,13.336750379344577,21619496420.91188,95271211761.95586,-45331.20079035015,15986.49870469921,-36212398372.09048,143172781759.59073,-32842.736672183644,-12233.14681696892,36615638803.90128,-103530704367.31587,28950.809904498503,6984.706082899185,-36011576914.88492,265149908521.03705,-23880.853772768638,-4132.470447889278,228453126718.87015,-703241076201.8655,12482.352670903949,3812.9082032260885,-526835803742.31274,-1308497336240.8684,8931.114654454599,-3385.3108825146687,2807198354293.7583,-559487988194.4515,1428.6209454649038,6660.8720932395845,-4411970326690.302,118277439096.36237,-96.32319816296916,-5494.79466694062
1532202429.7395892,41849115803.62345,-14.463990002724385,13.135245207933952,-25231845266.691284,91113026964.9896,-42550.92864582367,-24147.22765390119,-66519140503.86382,125880183099.64867,-27239.475502612,-22049.29314211854,64681519353.735695,-93716552884.8254,26995.161452116947,12578.427272878002,-59632337041.56577,259749329703.73456,-23315.482067924702,-6659.077715320614,240903003753.13632,-699323692622.4507,12416.818081987903,4021.6753817182225,-517893197664.15265,-1311853181012.6028,8954.032930415906,-3326.3524313983985,2808619080104.0884,-552825433762.3213,1412.8293526449688,6664.230525487592,-4412063240045.013,112782585976.02173,-89.5034862087299,-5494.910153096927
1517759908.0262663,41862148169.53055,-14.4216096766258,12.9280318005378,-52953601525.27502,52299856835.84434,-9123.566554802805,-48582.53598449487,-89742755851.85509,99841407641.73657,-18800.445376585787,-29571.836905346598,90249602201.42207,-78540274066.64258,23971.84093977486,17673.542839248916,-82553259513.59851,251855815044.06693,-22482.37085857971,-9113.520621905916,253285599401.80692,-695198102351.9773,12347.793078886501,4229.311829333655,-508927867208.27893,-1315149989054.9211,8976.563226126238,-3267.237834179856,2810024010368.2876,-546159539637.39185,1397.029867519789,6667.551475957824,-4412149333612.672,107287621631.44255,-82.68362570867139,-5495.017115423423
1503359275.8961182,41874968407.42237,-14.37897702506059,12.710642122325755,-41098747946.28596,5963723025.365789,31187.927970041277,-38051.68231763005,-103465101913.69504,67766351014.90471,-8403.554476906249,-34015.68409560144,112308906923.12468,-58602984170.82489,20000.882904298476,22069.037315569647,-104510706172.67046,241555867990.69803,-21390.244899354304,-11467.258095827396,265597432950.07864,-690865465333.6901,12275.29722210302,4435.759177658877,-499940200903.525,-1318387605454.6628,8998.704447109048,-3207.9695582044524,2811413137237.0366,-539490343310.05096,1381.2225761268048,6670.8349274615575,-4412228607250.052,101792554586.43459,-75.86362725465708,-5495.115553963762
1489004460.2639673,41887566295.59233,-14.3289527334129,12.483920010549477,1457014458.2974782,-14753890814.218363,48397.271232284154,-1065.0576367763397,-106257251518.42825,32995174806.792294,2868.075535069987,-34916.611607556035,129987561366.77414,-34693536237.59219,15239.54153430747,25591.6765172439,-125251317127.69388,228964063445.81406,-20050.92188087413,-13692.746496658254,277835043728.28357,-686326999706.926,12199.351040882659,4640.959406104909,-490930588365.12,-1321565877770.512,9020.45551505334,-3148.550079916358,2812786452947.156,-532817882287.7671,1365.407564586299,6674.080863037366,-4412301060824.4795,96297393364.75592,-69.04350145706542,-5495.205468774661
1474705209.8853576,41899934732.50607,-14.267551831827907,12.252643403806116,44324979295.13111,3449669788.343395,32318.44502139975,34993.07841877196,-97829381284.48059,-850205057.7585858,13839.474646172135,-32180.362608276857,142587011037.1568,-7757266967.106607,9876.051749162321,28102.743080044565,-144535054372.15186,214221876555.16327,-18479.20676631123,-15763.786184471612,289994992079.1353,-681583981450.5588,12119.9760301356,4844.8548586766365,-481899420278.5603,-1324684656042.2878,9041.815367710673,-3088.9818851530067,2814143949821.552,-526142194094.8528,1349.5849190803528,6677.289265952967,-4412366694213.928,90802146490.10326,-62.22325894023999,-5495.2868599236
