# DUREE_SEC:1577880000.0|PAS:1000.0000|INTERVALLE:100000.00
Soleil_1_X,Soleil_1_Y,Soleil_1_VX,Soleil_1_VY,Soleil_2_X,Soleil_2_Y,Soleil_2_VX,Soleil_2_VY,Soleil_3_X,Soleil_3_Y,Soleil_3_VX,Soleil_3_VY
-140130100114.49185,40587063371.0903,16358.103370783518,12132.685100277517,-9157952782.782543,-8425067970.587081,-27987.89034999067,-25479.40162210957,149288052897.7194,-32161995401.13688,11629.786979207505,13346.716521831144
-138454984445.05865,41786060402.60259,17147.06147348407,11841.54569161639,-11963557186.10126,-10964105673.929075,-28130.141457999987,-25292.92997192441,150418541631.60486,-30821954729.307217,10983.079984516267,13451.384280307127
-136700137310.43666,42954183312.139824,17952.525380814302,11514.724526668682,-14785142259.253584,-13481952523.652018,-28307.217272958213,-25055.40311033989,151485279570.13513,-29472230789.121613,10354.691892144267,13540.678583670322
-134863976046.21066,44087719540.14388,18773.07815971791,11149.325341646192,-17626097294.14956,-15973445330.269598,-28517.18100809072,-24765.636484366943,152490073340.8052,-28114274210.508194,9744.102848373152,13616.311142719844
-132945077853.10732,45182664939.34563,19606.933556243228,10742.419080175669,-20489595612.67599,-18433293791.4401,-28757.64668831509,-24422.279679060484,153434673466.22842,-26749371148.53951,9150.713132072182,13679.860598883906
-130942218468.70068,46234722577.39515,20451.901511516462,10291.08708138451,-23378548630.320293,-20856066256.635086,-29025.758767537947,-24023.86510024716,154320767099.46613,-25378656321.394077,8573.857256021816,13732.778018861727
-128854414165.33295,47239306336.9025,21305.3564324647,9792.473968307024,-26295557904.792168,-23236180868.60054,-29318.1725532667,-23568.866911675264,155149972070.57028,-24003125468.936104,8012.8161208023275,13776.392943367337
-126680966698.56746,48191550316.84818,22164.210290907005,9243.850865033293,-29242865359.867085,-25567903128.615566,-29631.037697675627,-23055.770616533853,155923832058.87982,-22623647188.866802,7466.827406768962,13811.919751499672
-124421510602.37936,49086325084.709,23024.893037575188,8642.689196888881,-32222302121.20699,-27845350956.591534,-29959.98742375566,-22483.153347693777,156643812724.03162,-21240974128.75172,6935.094386180814,13840.464150804002
-122076061959.19896,49918261828.73757,23883.34319667261,7986.744792684181,-35235236686.857956,-30062508300.239506,-30300.136526673003,-21849.774436275024,157311298646.50226,-19855753529.132427,6416.793330000749,13863.029643589962
-119645067470.76178,50681785397.65898,24735.011799090415,7274.1512965824195,-38282523474.253586,-32213248272.141823,-30646.091472890923,-21154.675150034363,157927590945.46094,-18468537126.151623,5911.0796738008685,13880.523853451032
-117129452331.34622,51371157072.83931,25574.882951834254,6503.521009667745,-41364453125.79842,-34291366641.15728,-30991.97604756872,-20397.28563279739,158493905457.59018,-17079790432.31661,5417.093095734813,13893.764623128727
-114530665077.50758,51980527679.09441,26397.514250517328,5674.050241477065,-44480706297.27827,-36290626257.95145,-31331.47589799539,-19577.536058258953,159011371375.23135,-15689901421.777618,4933.961647478413,13903.485816780989
-111850717284.87161,52504001291.95632,27197.09984075884,4785.625114500316,-47630312970.36827,-38204812640.308464,-31657.904907688593,-18695.96789168458,159481030255.68524,-14299188652.282574,4460.805066930093,13910.34277718337
-109092215737.67259,52935709335.94618,27967.55815171796,3838.92262210114,-50811619587.67587,-40027800476.37919,-31964.29554135057,-17753.84002425888,159903835325.79367,-12907908860.201824,3996.7373896329395,13914.917402156858
-106258384551.25241,53269894295.90706,28702.645114953753,2835.5007232553708,-54022266465.34781,-41753630228.51448,-32243.514079466066,-16753.22353848773,160280651017.0455,-11516264068.027529,3540.8689645126465,13917.722815231475
-103353074724.91554,53501001602.23281,29396.092043376688,1777.8705293360483,-57259177951.10199,-43376593357.04554,-32488.400012074348,-15697.078143116632,160612252676.4629,-10124408245.822203,3092.3079686979845,13919.207613779698
-100380758782.67177,53623777538.73218,30041.76534113061,669.5433789418213,-60518567624.3698,-44891323969.925545,-32691.926847052986,-14589.303063001333,160899326407.48685,-8732453569.44166,2650.161505922677,13919.759684058623
-97346508552.69788,53633370314.51136,30633.842985926818,-484.9540234800173,-63795960449.89352,-46292893995.97337,-32847.37934922271,-13434.755553697278,161142469003.03665,-7340476319.173168,2213.5363632961717,13919.709577176396
-94255954755.03098,53525430809.30933,31167.000489676422,-1680.102086115656,-67086233184.46013,-47576908347.09008,-32948.539981758186,-12239.231357151424,161342187939.9366,-5948522462.854458,1781.5394920820418,13919.33344326618
-91115227897.98491,53296209024.4222,31636.597083710298,-2909.452158765435,-70383673511.60155,-48739596057.364655,-32989.87535328491,-11009.403364602666,161498901410.03192,-4556612967.692812,1353.278269574888,13918.855523367196
-87930880983.96034,52942642026.38796,32038.851502154776,-4165.732770251864,-73682057384.22632,-49777893142.0453,-32966.71209345948,-9752.71742963767,161612938368.63232,-3164748884.977994,927.8605913049636,13918.450199888628
-84709795621.22269,52462429221.42135,32370.9962376755,-5440.996137693983,-76974742963.80515,-50689512970.301445,-32875.391073434344,-8477.24746954352,161684538585.47333,-1772916251.7552485,504.39483575909674,13918.243607236596
-81459074231.4894,51854091181.4284,32631.39971933787,-6726.799428997748,-80254778455.37244,-51473000328.71003,-32713.389457099565,-7191.515375364913,161713852687.3073,-381090853.35385054,81.98973776196178,13918.314804361755
-78185922021.88025,51117008955.81944,32819.647574228235,-8014.4121034796435,-83515020162.2568,-52127766065.95589,-32479.40177603754,-5904.2844072803355,161700942184.58264,1010757109.5007983,-340.2457981904261,13918.696510759073
-74897523144.39996,50251441803.10092,32936.57687090796,-9295.038152919875,-86748256332.78052,-52654100209.129265,-32173.37395408424,-4624.337254016216,161645779477.62622,2402658405.3926415,-763.2029168234963,13919.375406935198
-71600915907.04938,49258522477.95617,32984.26071995191,-10560.040579552086,-89947331932.91089,-53053162643.79899,-31796.48768263544,-3360.25142011014,161548247840.40604,3794640165.2069964,-1187.7730373162713,13920.291999661335
-68302871973.77879,48140230498.92203,32965.94440922669,-11801.155202652038,-93105269408.29344,-53326951739.429306,-31351.096349934556,-2120.1848489043746,161408141382.5178,5186721239.871367,-1614.8480592919634,13921.34005155551
-65009784186.87651,46899345071.204994,32885.93790404275,-13010.681918995462,-96215380805.32349,-53478252551.06472,-30840.617381394935,-911.6836547980431,161225164992.64548,6578907479.223751,-2045.3205226476648,13922.365573792606
-61727567003.02062,45539380427.135025,32749.47259715471,-14181.643697296775,-99271367266.10701,-53510567316.005875,-30269.388905770185,258.47831716662074,160998934269.57306,7971186888.234769,-2480.083691384378,13923.165380129263
-58461572631.034225,44064507175.90525,32562.532310675226,-15307.90654468258,-102267402818.53935,-53428031793.149155,-29642.500783444688,1384.4213446216647,160728975450.01895,9363524616.607744,-2920.031527230396,13923.485200060026
-55216524899.57477,42479463764.466,32331.669552460076,-16384.25703130679,-105198200446.2305,-53235321502.66035,-28965.611039248608,2461.239682404878,160414725346.25055,10755857737.558115,-3366.0585132113392,13923.017348901029
-51996471779.7316,40789462325.32278,32063.817911905382,-17406.437269655464,-108059059530.57777,-52937552097.3303,-28244.758631300807,3485.039316605089,160055531310.7547,12148089771.371206,-3819.0592806044447,13921.39795304948
-48804756446.01324,39000093047.46301,31766.110398848145,-18371.140149329454,-110845894803.80782,-52540177957.30896,-27486.182413741928,4452.936419604384,159650651250.26636,13540084909.20951,-4279.927985106047,13918.203729724153
-45644005863.40255,37117230808.28743,31445.711746168774,-19275.96986827073,-113555247853.44057,-52048892701.57909,-26696.154376480186,5363.021545954809,159199253717.2884,14931661892.655125,-4749.557369688431,13912.948322314995
-42516135192.93679,35146947221.03616,31109.67052033892,-20119.37425202089,-116184282920.55058,-51469534726.388794,-25880.833077712414,6214.296056767697,158700418113.93298,16322587504.71598,-5228.837442626347,13905.078195252261
-39422365837.74281,33095430563.69667,30764.794612936654,-20900.556013573518,-118730769212.34895,-50808000192.93684,-25046.140923351253,7006.587917285228,158153135050.53726,17712569628.603367,-5718.653689585227,13893.968096287334
-36363254702.25938,30968915336.50244,30417.551565953177,-21619.370075340656,-121193052207.4254,-50070165168.77742,-24197.666837459536,7740.453975783436,157556306910.13,19101249831.638123,-6219.88472849348,13878.916099556254
-33338732185.205154,28773622507.535976,30073.99338507297,-22276.213509472356,-123570016493.82332,-49261817941.501526,-23340.594079910108,8417.075259332598,156908748679.47366,20488195433.32856,-6733.399305162719,13859.138250138802
-30348146534.359386,26515710894.080616,29739.70410899272,-22871.91373367099,-125861042583.37837,-48388601913.9149,-22479.65159272027,9038.15089319516,156209189118.18307,21872891019.19716,-7260.052516272297,13833.762840474867
-27390312415.58839,24201239617.809845,29419.767450383304,-23407.619499417346,-128065959933.31322,-47455968984.01354,-21619.08631593942,9605.795137927535,155456272349.34686,23254729365.566483,-7800.681134443722,13801.824361488842
-24463561847.612545,21836141175.239735,29118.751274169455,-23884.69807311143,-130184998120.15909,-46469142921.44277,-20762.653376342543,10122.440885883801,154648559968.2169,24633001745.565773,-8356.09789782676,13762.257187226662
-21565795990.49854,19426204379.007576,28840.705467831027,-24304.640945671184,-132218737788.96928,-45433091973.11494,-19913.62085366733,10590.751873717547,153784533779.91287,26006887593.47004,-8927.08461416353,13713.889071952666
-18694536619.735325,16977066239.564709,28589.169808352526,-24668.97948189894,-134168062672.52646,-44352509753.79119,-19074.785891216525,11013.54491809702,152862599292.70676,27375443513.589085,-9514.383917135823,13655.434563800942
-15846976446.889261,14494211754.683727,28367.18866259717,-24979.21117287806,-136034113662.9029,-43231803387.154854,-18248.49916097264,11393.722702751473,151881090110.23718,28737591631.83361,-10118.689501624358,13585.488470125605
-13020027747.620731,11982980537.520359,28177.329702145744,-25236.73659186982,-137818245635.76523,-42075087841.59139,-17436.695046825163,11734.217044265866,150838273383.83102,30092107303.433407,-10740.634655320406,13502.519547602962
-10210369020.019178,9448579224.657726,28021.704213334706,-25442.80676740142,-139521987484.2158,-40886185435.10148,-16640.925315007422,12037.942131530503,149732356504.68005,31437606209.806103,-11380.778898327117,13404.86463586993
-7414489617.45067,6896098646.937406,27901.98699662252,-25598.48045624027,-141147005616.65067,-39668629549.67517,-15862.394454776326,12307.756948294511,148561495234.5463,32772530902.099983,-12039.592541846003,13290.723507944776
-4628732480.522452,4330534803.619705,27819.434249039023,-25704.590698324413,-142695071011.30283,-38425671683.6314,-15101.995264822708,12546.435923720408,147323803492.27023,34095136879.37374,-12717.438984216122,13158.154774603017
-1849335234.581986,1756812742.8030019,27774.89819418233,-25761.720038972464,-144168029795.71466,-37160291070.14237,-14360.343613605997,12756.646785290468,146017365030.74176,35403478326.70125,-13414.554580576125,13005.073253680992
927529974.3899391,-820187491.04345,27768.837560749194,-25770.183885749062,-145567777227.81,-35875206193.278854,-13637.811605630857,12940.934586935453,144640247253.8652,36695393683.68405,-14131.025955118135,12829.249298812589
3705717458.1984854,-3395603634.852021,27801.323315070313,-25730.02160572231,-146896234891.49243,-34572887633.63987,-12934.558638117362,13101.710931333557,143190517433.73926,37968491267.85356,-14866.764676952747,12628.31067438773
6489069286.574865,-5964563471.544552,27872.03933292827,-25640.995143795953,-148155330878.68372,-33255571770.117577,-12250.560035489316,13241.247481445116,141666261592.55432,39220135241.02373,-15621.479297438744,12399.747662349822
9281376398.330296,-8522157330.626266,27980.27796173193,-25502.59513686271,-149346982706.71478,-31925274950.302113,-11585.633107199941,13361.672948936543,140065606308.82996,40447432280.28984,-16394.644854531787,12140.922187925165
12086339021.0924,-11063411581.34401,28124.93068828196,-25314.05469555591,-150473082710.78622,-30583807818.33497,-10939.460593550455,13464.97284619748,138386743690.13934,41647219399.04026,-17185.47009473129,11849.081849357424
14907525932.33185,-13583263901.521587,28304.474402524815,-25074.371209375422,-151535485652.25888,-29232789555.395573,-10311.611550655973,13552.991387163365,136627959720.37262,42816053456.27826,-17992.862851868616,11521.379822211049
17748332158.079792,-16076541148.786022,28516.954045341303,-24782.33668489584,-152535998291.83502,-27873661844.75966,-9701.559785696914,13627.43501553013,134787666134.2007,43950202992.90664,-18815.394259644156,11154.901669364679
20611934800.700054,-18537940717.60291,28759.962757324924,-24436.57723150871,-153476370689.92065,-26507702421.161697,-9108.699992636764,13689.877124446448,132864435889.6659,45045643138.1254,-19651.262764687952,10746.70010706122
23501246816.69827,-20962016329.35876,29030.621009921633,-24035.6023428069,-154358289012.73486,-25136038103.8919,-8532.361761537999,13741.763608009205,130857042196.4822,46098054432.61134,-20498.25924838342,10293.838734796656
26418868733.31903,-23343169265.337498,29325.556597786883,-23577.864559508147,-155183369640.6815,-23759657245.61837,-7971.821645544469,13784.418951445003,128764500907.80824,47102826510.316444,-21353.734952242205,9793.445608062113
29367038501.412933,-25675646102.918484,29640.887790184337,-23061.829914887567,-155953154394.07007,-22379421555.30512,-7426.313471847255,13819.052623947828,126586115893.10283,48055067657.584114,-22214.574318336905,9242.77729093869
32347579932.844963,-27953544040.04735,29972.21235640112,-22486.059229155115,-156669106709.76718,-20996077274.716995,-6895.037079155675,13846.76558637081,124321526777.36792,48949621314.12478,-23077.175277245264,8639.293642783265
35361850461.63506,-30170824875.82,30314.605558200627,-21849.29981174107,-157332608620.24036,-19610265704.711006,-6377.165656402442,13868.556766171128,121970758159.05103,49781090579.89137,-23937.439901798018,7980.7430455688855
38410689292.66688,-32321338637.761192,30662.63048870133,-21150.586435604866,-157944958403.43307,-18222533090.561714,-5871.851847163788,13885.329385111188,119534269111.21213,50543871727.683174,-24790.778641537378,7265.25705049262
41494367347.74973,-34398857690.23916,31010.364264497555,-20389.349566955785,-158507368787.78992,-16833339885.62429,-5378.232772695931,13897.89705216869,117013001440.48598,51232197575.22361,-25632.131491801465,6491.452514786047
44612540766.328926,-36397121905.89664,31351.443468020498,-19565.527792758032,-159020965611.43002,-15443069420.26791,-4895.43411436637,13906.989555808092,114408424845.54684,51840191325.52466,-26456.009353653957,5658.538236948896
47764210039.39189,-38309895119.55544,31679.131808461123,-18679.68024489063,-159486786847.94556,-14052036008.69895,-4422.573384114649,13913.258307047648,111722576808.99931,52361931127.614426,-27256.55842434631,4766.421937841933
50947687114.46308,-40131032605.98976,31986.412149694814,-17733.093669905134,-159905781923.56082,-12660492530.442867,-3958.7624997320495,13917.28139836433,108958094809.54361,52791525135.79256,-28027.649649962605,3815.8122715397562
54160572965.30051,-41854558735.081825,32266.103796649197,-16727.877772595693,-160278811261.49878,-11268637526.19606,-3503.1097703738646,13919.568254063637,106118238296.64423,53123196260.637665,-28762.994026275184,2808.3095185310112
57399748127.853836,-43474753281.30865,32511.00423807532,-15667.041738796364,-160606645999.39343,-9876621849.773207,-3054.721386883597,13920.563855859442,103206897871.98587,53351375130.441505,-29456.28285119157,1746.477882935875
60661378523.27319,-44986244138.267525,32714.052480385762,-14554.544603070617,-160889967834.53116,-8484554919.179368,-2612.7025012287763,13920.65253352809,100228589311.7043,53470799056.806465,-30101.349979156803,633.8920695414935
63940938488.91761,-46384103470.26562,32868.50882037286,-13395.312543992619,-161129368959.63498,-7092510610.612551,-2176.157969618007,13920.161315008438,97188430471.16402,53476614080.237625,-30692.350850754658,-524.8487710168573
67233252307.759346,-47663943694.3982,32968.143621334086,-12195.21738917818,-161325352058.90796,-5700532839.595242,-1744.1928246940652,13919.362833531704,94092099751.5955,53364476533.35275,-31223.95079663981,-1724.1454443545615
70532554679.8355,-48822009209.047874,33007.42566877718,-10961.01263193552,-161478330340.15018,-4308640873.558257,-1315.9125336195991,13918.477791536156,90945775660.76146,53130650081.96532,-31691.513135157387,-2957.465159601673
73832569561.85736,-49855259547.325,32981.69930706276,-9700.226018161593,-161588627584.0465,-2916834420.1521096,-890.4230909805228,13917.676982459483,87756058022.63591,52772093966.83618,-32091.27621608202,-4217.450964298947
77126605689.1576,-50761439700.49043,32887.339088343055,-8421.011036156233,-161656478196.26068,-1525098535.413018,-466.8309883691957,13917.082872173976,84529872507.54977,52286538235.262474,-32420.508099973646,-5496.071836018798
80407665989.38878,-51539133762.271996,32721.871301225026,-7131.963088941997,-161682027251.83188,-133408395.72302347,-44.24309645742488,13916.770741977842,81274361262.88976,51672542157.353935,-32677.628204767403,-6784.807653036904
83668567114.54608,-52187798786.61724,32484.05354388039,-5841.909322669039,-161665330524.71246,1258266022.6780126,378.2335094686628,13916.769394805644,77996763410.61307,50929532763.298035,-32862.287053348875,-8074.860072137665
86902064568.45401,-52707776781.42741,32173.90634115397,-4559.683588551614,-161606354498.18933,2649955313.0121284,801.4917529693553,13917.06142578448,74704289930.18211,50057821467.77402,-32975.39809412313,-9357.37783723393
90100978480.96085,-53100283990.93913,31792.694378400887,-3293.899463527023,-161504976354.58273,4041686012.5764217,1226.4247632301172,13917.583057551177,71403997874.06866,49058597977.7214,-33019.11914163082,-10623.683594025213
93258315030.82771,-53367377931.58881,31342.858805072625,-2052.734426672457,-161360983945.15924,5433475939.114,1653.9260596897868,13918.223539966284,68102668914.778145,47933901991.83334,-32996.78486476221,-11865.489113294892
96367378853.10295,-53511903909.799706,30827.905760821952,-843.7371579151386,-161174075743.80002,6825329445.33302,2084.8896875914215,13918.8241131211,64806696891.143776,46686574463.82509,-32912.79544841316,-13075.08695520703
99421872442.23596,-53537423841.99765,30252.259341913792,326.33233461508433,-160943860790.80188,8217232547.822199,2520.210274474422,13919.176531941257,61521988349.01284,45320191293.533775,-32772.469616388,-14245.508866557417
102415979497.62251,-53448131019.95644,29621.08931667045,1451.6231076007248,-160669858636.39575,9609147886.422388,2960.7829731163715,13919.021150354123,58253879139.220245,43838983132.89228,-32581.872289786603,-15370.644257955935
105344430246.19176,-53248754959.69042,28940.124844102513,2527.2709686501844,-160351499297.29922,11001009469.908432,3407.5032506537364,13918.04456302,55007069051.55457,42247745489.14015,-32347.628094756034,-16445.315531671265
108202547901.54248,-52944460624.79365,28215.465260117908,3549.4335839171695,-159988123243.9808,12392717163.656963,3861.266476765038,13915.876803150117,51785575342.88546,40551743460.494705,-32076.731736882695,-17465.310387068355
110986276474.75749,-52540746151.53006,27453.397838570534,4515.286052184685,-159578981441.4028,13784130874.880148,4322.9672560778345,13912.088096084548,48592704967.09251,38756615276.00774,-31776.365094648114,-18427.374148270283
113692191054.68999,-52043342780.8639,26660.230583664084,5422.982213102747,-159123235471.91312,15175064391.061737,4793.498441514458,13906.185170242126,45431044417.67022,36868278389.15979,-31453.729025178305,-19329.16738334592
116317492371.62373,-51458120098.41081,25842.145883021847,6271.588367818891,-158619957775.72968,16565278827.53054,5273.749756224088,13897.60712997762,42302465404.553024,34892841270.23774,-31115.895639245682,-20169.195497797562
118859987925.57126,-50790998978.73691,25005.078549802256,7060.996697413042,-158068132052.1777,17954475640.755806,5764.605942112243,13885.720899033751,39208144127.05354,32836523337.338417,-30769.68449191423,-20946.71759644784
121318062204.62679,-50047873901.204025,24154.61965376944,7791.8255745894385,-157466653873.5402,19342289165.087868,6266.944342785458,13869.816248955853,36148591669.360466,30705584735.473423,-30421.56399655464,-21661.64182354633
123690638566.05292,-49234545612.46794,23295.945753000215,8465.313341614985,-156814331573.13635,20728278632.465317,6781.631817972822,13849.100434416792,33123693007.530327,28506266979.35979,-30077.577570972782,-22314.41377603282
125977135242.15239,-48356664499.80616,22433.77177634991,9083.211157308544,-156109887480.09525,22111919637.28003,7309.52087517153,13822.69246732806,30132752238.389908,26244744861.8832,-29743.29265152117,-22905.903624637656
128177417708.44162,-47419684535.55998,21572.324887918145,9647.679372467914,-155351959585.30743,23492595012.392014,7851.444892443268,13789.617074426067,27174541877.312912,23927089522.524986,-29423.769780361163,-23437.296446895027
130291749356.01889,-46428827265.90224,20715.336152627344,10161.190721051576,-154539103736.24698,24869585087.540665,8408.212294103065,13748.798399351714,24247354380.675407,21559242177.71848,-29123.548446730136,-23909.989120404352
132320742080.78319,-45389055044.1359,19866.046649103784,10626.442519459268,-153669796472.80212,26242057308.489437,8980.59952876903,13699.053530811667,21349054392.46635,19146997735.00322,-28846.64617787256,-24325.496050271988
134265308069.24147,-44305052538.443695,19027.224761281115,11046.279114864477,-152742438631.9033,27609055204.636173,9569.342687347014,13639.085964038793,18477130563.10899,16695997333.164139,-28596.56744862787,-24685.365078904306
136126613745.74358,-43181215460.21048,18201.19164273108,11423.625048084506,-151755359865.53146,28969486705.068554,10175.127587724248,13567.479134353065,15628746120.235292,14211728754.498436,-28376.319230455087,-24991.104182438605
137906036563.18866,-42021645443.656654,17389.852216026542,11761.42880294478,-150706824234.4754,30322111818.786644,10798.578144277419,13482.690200107643,12800787671.734306,11699533624.226406,-28188.430360303722,-25244.119003053464
139605125076.08298,-40830150042.83671,16594.729485487558,12062.616590541216,-149595037058.6774,31665529714.791023,11440.242835196952,13383.044298638964,9989911983.041758,9164620327.401983,-28034.97232068428,-25445.66088918121
141225562533.79852,-39610246882.139366,15817.000362358727,12330.05534076382,-148418153223.75137,32998165262.773426,12100.579081012025,13266.729553900555,7192590690.400113,6612081618.722139,-27917.57944337054,-25596.78489466539
142769134071.8916,-38365171087.85519,15057.531597594252,12566.523917863111,-147174287161.57993,34318255126.15817,12779.935356067881,13131.793178941398,4405153090.13567,4046915961.053117,-27837.466953661908,-25698.31709680551
144237697456.9519,-37097885230.49411,14316.914771458241,12774.691514274355,-145861524739.8435,35623833537.189766,13478.530874226863,12976.139090634264,1623827283.3391104,1474051692.6603374,-27795.445645684857,-25750.83060490961
145633157250.992,-35811091112.320244,13595.499592632688,12957.102182164592,-144477937309.63538,36912717929.61507,14196.432724646877,12797.527537839027,-1155219940.9091218,-1101626817.9389915,-27791.932317279323,-25754.62972000462
146957442199.6345,-34507242836.35593,12893.425010540794,13116.164513666148,-143021598170.1914,38182494659.17459,14933.530387828076,12593.57733639807,-3935844028.995478,-3675251823.4629154,-27826.955398368616,-25709.74185006522
148212485609.17053,-33188560688.17488,12210.64784552485,13254.145561060312,-141490601713.00543,39430505106.334885,15689.507641657116,12361.771402644657,-6721883895.717455,-6241944418.804336,-27900.15548718167,-25615.916963705975
149400208456.17343,-31857045447.97438,11546.968797296084,13373.16818385067,-139883085501.37445,40653832529.88136,16463.81197798225,12099.466377368906,-9517122954.351286,-8796787082.551414,-28010.780775278035,-25472.63456122058
150522504965.5244,-30514492826.677612,10902.055808855259,13475.211110882028,-138197255522.28314,41849290124.04964,17255.62179870131,11803.907228053506,-12325249442.793592,-11334797298.016525,-28157.677607556296,-25279.118338936558
151581230394.8877,-29162507785.97079,10275.464847345385,13562.111105594304,-136431414811.41302,43013410824.925156,18063.811852599356,11472.247799406465,-15149815583.026804,-13850903039.599014,-28339.276699944472,-25034.358905001787
152578190772.90894,-27802518558.599655,9666.65822125484,13635.566716724652,-134583995594.30618,44142439511.92063,18886.91761532928,11101.578338059393,-17994195178.15472,-16339920953.965754,-28553.575836583845,-24737.14505478507
153515134352.37158,-26435790232.646248,9075.020590657448,13697.143182688944,-132653595002.264,45232328353.80545,19723.099607785043,10688.961030130806,-20861539349.659386,-18796538121.804066,-28798.12019844222,-24386.10421282076
154393744556.3938,-25063437802.784184,8499.872848616638,13748.278134224605,-130639014305.26904,46278736150.71686,20570.10899149897,10231.47453946576,-23754730250.676544,-21215298348.577644,-29069.9818401153,-23979.752673691393
155215634214.1336,-23686438623.647263,7940.484061561164,13790.287806332039,-128539301451.33235,47277032616.256065,21425.25616633405,9726.268395356594,-26676332762.35303,-23590593993.25396,-29365.7402278949,-23516.55620168965
155982340901.36777,-22305644226.422714,7396.081657664252,13824.373527400896,-126353796508.5754,48222308617.02661,22285.3845098072,9170.627824550194,-29628544392.344482,-25916664391.24921,-29681.466167471117,-22995.001351952094
156695323220.02478,-20921791480.525326,6865.860047642329,13851.628301316707,-124082179371.55106,49109393427.94453,23146.85181187847,8562.049226402793,-32613143848.025814,-28187601948.064674,-30012.71185952045,-22413.6775277205
157355957868.79022,-19535513098.572884,6348.98785394991,13873.043338186833,-121724518818.66127,49932880054.937256,24005.522333587935,7898.32592900645,-35631439049.68089,-30397366957.010006,-30354.510187537515,-21771.369267194274
157965537373.9858,-18147347495.6288,5844.613913596171,13889.514422059974,-119281321699.64813,50687159604.94627,24856.77269751349,7177.643124213848,-38684215673.88993,-32539812109.963223,-30701.386611109312,-21067.15754627482
158525268365.8503,-16757748023.462084,5351.8722078431465,13901.848030603976,-116753580703.86856,51366465528.53769,25695.5149338349,6398.679963485331,-41771687661.53367,-34608717505.72148,-31047.387141677693,-20300.52799409029
159036270300.04926,-15367091607.971758,4869.885859629591,13910.767143067264,-114142818831.65503,51964928306.430046,26516.239879059078,5560.715731805726,-44893451467.94601,-36597836699.10427,-31386.125738688323,-19471.482874873975
159499574537.72247,-13975686823.407282,4397.77032720042,13916.916689819844,-111451128390.84299,52476640785.693665,27313.083674523805,4663.735863564631,-48048446146.43146,-38500953962.93257,-31710.854001723856,-18580.652553385447
159916123709.6038,-12583781440.993752,3934.6359104125954,13920.86861009723,-108681202104.47304,52895733889.98168,28079.919268904297,3708.5324204291946,-51234921604.682755,-40311952449.6342,-32014.555179316525,-17629.401030527406
160286771300.82553,-11191569492.368933,3479.589674693416,13923.126494906008,-105836353785.44293,53216461838.39752,28810.473551500058,2696.79265382138,-54450417514.9348,-42024892346.67499,-32290.063226193095,-16619.91914872839
160612281402.96497,-9799197890.129787,3031.736886708587,13924.129799948745,-102920526053.10326,53433295332.36026,29498.469037489995,1631.1685920889786,-57691755349.41381,-43634097442.87698,-32530.205924198217,-15555.298392038736
160893328588.77167,-8406772648.989884,2590.1820454641506,13924.257619354048,-99938282775.25618,53541020449.67955,30137.786965831678,515.3204072168918,-60955045813.067665,-45134247801.33619,-32727.969011295467,-14439.578026571953
161130497872.89996,-7014364751.740906,2154.029582809646,13923.832015340478,-96894784345.25656,53534840278.39891,30722.646407427124,-646.0732040783105,-64235713527.19551,-46520475527.30459,-32876.6759902364,-13277.758811263184
161324284728.89542,-5622015704.536135,1722.3842981350208,13923.120902013588,-93795744557.26208,53410475702.75573,31247.791746823343,-1847.3431279808365,-67528540171.18571,-47788459998.86626,-32970.17604495798,-12075.777774033766
161475095138.74057,-4229742826.083313,1294.351583502321,13922.340483546943,-90647368706.02475,53164261300.28923,31708.678986872375,-3081.8998621868723,-70827726432.26825,-48934518474.85274,-33003.03057037426,-10840.440621361076
161583245656.47974,-2837544315.241584,869.037487615292,13921.657248235442,-87456273563.19684,52793232099.94635,32101.650046538398,-4342.346112860102,-74126972092.83539,-49955687785.35167,-32970.68753415325,-9579.311135376349
161648963471.93744,-1445404141.3338792,445.5486600466596,13921.189520499269,-84229390991.86995,52295197047.034515,32424.083858864713,-5620.629337768944,-77419572479.62001,-50849792906.347664,-32869.63251891092,-8300.56018273132
161672386464.37122,-53296801.27059126,22.992211193781063,13921.008572999515,-80973858052.98018,51668795453.89547,32674.513816095907,-6908.2282087557,-80698528410.94342,-51615498653.272026,-32697.506027289215,-7012.780364244811
161653563239.20334,1338808012.6234648,-399.5244812834254,13921.139300726078,-77696897417.62604,50913533477.88975,32852.70299115095,-8196.36385110126,-83956665821.12955,-52252341491.160416,-32453.178509867037,-5724.775449625814
161592453143.87473,2730940790.346082,-822.8939920853666,13921.560458346343,-74405692619.44165,50029798710.050476,32959.67145068051,-9476.224319274874,-87186760523.9853,-52760739501.043846,-32136.777458594654,-4445.336139072476
161488926261.50818,4123127583.8789926,-1248.0090682293371,13922.204461369327,-71107263074.72174,49018852188.31148,32997.67355585763,-10739.189439125923,-90381663186.33842,-53141979772.83782,-31749.66448762778,-3183.0150222443935
161342763383.6236,5515385345.149806,-1675.7628236925034,13922.956750889649,-67808343816.44656,47882798450.09557,32970.12698929277,-11977.043087505479,-93534419566.72913,-53398183795.89274,-31294.36416559973,-1945.9136633851604
161153655965.77887,6907717178.609479,-2107.048881520599,13923.654720935794,-64515274529.61361,46624535481.10287,32881.49886833772,-13182.16120070217,-96638381435.71721,-53532252660.35982,-30774.449986816595,-741.4935202346195
